source_file,sheet,province,district,municipality,year,program,commodity,office_function,tier_1,tier_2,result_level,pap_type,prexc_program,prexc_subprogram,indicator_id,indicator_level_1,indicator_level_2,indicator_level_3,indicator_specify_type,indicator_match_basis,result_chain,data_structure_note,activity,activity_context,original_activity,unit,physical_target,budget,original_physical_target,original_budget,target_count,target_scope,length_km,allocation_method,source_row,source_note
isabela_2.xlsx,FMR,Isabela,II,Reina Mercedes,2027,Farm-to-Market Roads,,Market Development Services,Other Functions,Market Development Services,Operational output,Project,Other Functions,Market Development Services,,Infrastructure projects completed,Farm-to-market roads constructed/rehabilitated,FMR length or project count,,"Matched activity/unit terms: CONCRETING, FMR",Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.","Concreting of Salucong FMR, Brgy. Salucong, Reina Mercedes, Isabela",FMR,Reina Mercedes,Salucong,,15000.00,,15000.00,1,Reina Mercedes,1.00,direct municipality row,85,"Concreting of Salucong FMR, Brgy. Salucong, Reina Mercedes, Isabela"
isabela_2.xlsx,PRDP,Isabela,II,Gamu,2025,PRDP,,Market Development Services,Other Functions,Market Development Services,Operational output,Project,Other Functions,Market Development Services,,Infrastructure projects completed,Farm-to-market roads constructed/rehabilitated,FMR length or project count,,"Matched activity/unit terms: FARM-TO-MARKET, ROAD",Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Rehabilitation/Improvement of Union-Barcolan Farm to Market Road,PRDP,Gamu,"Union, Barcolan",,76887.91,,76887.91,1,Gamu,6.57,direct municipality row,9,Rehabilitation/Improvement of Union-Barcolan Farm to Market Road
isabela_2.xlsx,4Ks,Isabela,II,San Mariano,2027,4Ks,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,,Seeds and planting materials distributed,Seeds/seedlings/planting materials distributed,Seeds and planting materials distributed,,Matched activity/unit terms: SEED,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",GM Hybrid Corn Seeds,4Ks,GM Hybrid Corn Seeds,kilograms,120.00,540.00,120.00,540.00,1,San Mariano           ,,remarks municipality split,15,San Mariano           
isabela_2.xlsx,4Ks,Isabela,II,San Mariano,2027,4Ks,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,,Upland Vegetables,Upland Vegetables,Upland Vegetables_kilograms,,No direct indicator keyword match; grouped by extracted activity and unit.,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Upland Vegetables,4Ks,Upland Vegetables,kilograms,0.70,44.94,0.70,44.94,1,San Mariano           ,,remarks municipality split,20,San Mariano           
isabela_2.xlsx,4Ks,Isabela,II,San Mariano,2027,4Ks,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,,Lowland Vegetables,Lowland Vegetables,Lowland Vegetables_kilograms,,No direct indicator keyword match; grouped by extracted activity and unit.,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Lowland Vegetables,4Ks,Lowland Vegetables,kilograms,13.70,74.17,13.70,74.17,1,San Mariano           ,,remarks municipality split,21,San Mariano           
isabela_2.xlsx,4Ks,Isabela,II,San Mariano,2027,4Ks,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,PSS046,Agri-chemicals distributed,Agri-chemicals distributed Solid,Agri-chemicals distributed_kg,,Matched activity/unit terms: FERTILIZER,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Organic Fertilizer,4Ks,Organic Fertilizer,kilograms,40.00,20.00,40.00,20.00,1,San Mariano           ,,remarks municipality split,23,San Mariano           
isabela_2.xlsx,4Ks,Isabela,II,San Mariano,2027,4Ks,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,,Seeds and planting materials distributed,Seeds/seedlings/planting materials distributed,Seeds and planting materials distributed,,Matched activity/unit terms: PLANTING MATERIAL,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Ube Planting Materials,4Ks,Ube Planting Materials,kilograms,2000.00,600.00,2000.00,600.00,1,San Mariano           ,,remarks municipality split,24,San Mariano           
isabela_2.xlsx,4Ks,Isabela,II,San Mariano,2027,4Ks,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,,Production and postharvest facilities provided,"Facilities, machinery, and equipment provided",Facilities/machinery/equipment provided,,Matched activity/unit terms: UNIT,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",c. Micro Tiller,4Ks,c. Micro Tiller,No. of units,2.00,600.00,2.00,600.00,1,San Mariano           ,,remarks municipality split,39,San Mariano           
isabela_2.xlsx,4Ks,Isabela,II,San Mariano,2027,4Ks,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,,Production and postharvest facilities provided,"Facilities, machinery, and equipment provided",Facilities/machinery/equipment provided,,Matched activity/unit terms: UNIT,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",d. Knapsack,4Ks,d. Knapsack,No. of units,4.00,10.00,4.00,10.00,1,San Mariano           ,,remarks municipality split,40,San Mariano           
isabela_2.xlsx,4Ks,Isabela,II,San Mariano,2027,4Ks,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,,Production and postharvest facilities provided,"Facilities, machinery, and equipment provided",Facilities/machinery/equipment provided,,Matched activity/unit terms: UNIT,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",e. Grass Cutter,4Ks,e. Grass Cutter,No. of units,1.00,25.00,1.00,25.00,1,San Mariano           ,,remarks municipality split,41,San Mariano           
isabela_2.xlsx,4Ks,Isabela,II,San Mariano,2027,4Ks,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,,h. Garden Tools,h. Garden Tools,h. Garden Tools_No. of pcs,,No direct indicator keyword match; grouped by extracted activity and unit.,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",h. Garden Tools,4Ks,h. Garden Tools,No. of pcs,34.00,30.40,34.00,30.40,1,San Mariano           ,,remarks municipality split,44,San Mariano           
isabela_2.xlsx,MCRA,Isabela,II,Benito Soliven,2027,MCRA,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Activity,Technical Support Services,Production Support Services,PSS002,Animals distributed,Livestock/poultry distributed,Animals distributed by type,,"Matched activity/unit terms: CHICKEN, HEAD",Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Distribution of Ready-to-Lay Chicken with Battery Cage,MCRA,Distribution of Ready-to-Lay Chicken with Battery Cage,heads,540.00,525.00,1080.00,1050.00,2,Benito Soliven San Mariano           ,,remarks municipality split,65,Benito Soliven San Mariano           
isabela_2.xlsx,MCRA,Isabela,II,San Mariano,2027,MCRA,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Activity,Technical Support Services,Production Support Services,PSS002,Animals distributed,Livestock/poultry distributed,Animals distributed by type,,"Matched activity/unit terms: CHICKEN, HEAD",Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Distribution of Ready-to-Lay Chicken with Battery Cage,MCRA,Distribution of Ready-to-Lay Chicken with Battery Cage,heads,540.00,525.00,1080.00,1050.00,2,Benito Soliven San Mariano           ,,remarks municipality split,65,Benito Soliven San Mariano           
isabela_2.xlsx,MCRA,Isabela,II,Benito Soliven,2027,MCRA,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,,Seeds and planting materials distributed,Seeds/seedlings/planting materials distributed,Seeds and planting materials distributed,,Matched activity/unit terms: BAG,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Provision of Feeds,MCRA,Provision of Feeds,bags,142.50,1001.50,285.00,2003.00,2,Benito Soliven San Mariano           ,,remarks municipality split,66,Benito Soliven San Mariano           
isabela_2.xlsx,MCRA,Isabela,II,San Mariano,2027,MCRA,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,,Seeds and planting materials distributed,Seeds/seedlings/planting materials distributed,Seeds and planting materials distributed,,Matched activity/unit terms: BAG,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Provision of Feeds,MCRA,Provision of Feeds,bags,142.50,1001.50,285.00,2003.00,2,Benito Soliven San Mariano           ,,remarks municipality split,66,Benito Soliven San Mariano           
isabela_2.xlsx,MCRA,Isabela,II,Benito Soliven,2027,MCRA,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,,Provision of Biologics,Provision of Biologics,Provision of Biologics_boxes,,No direct indicator keyword match; grouped by extracted activity and unit.,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Provision of Biologics,MCRA,Provision of Biologics,boxes,150.00,30.00,300.00,60.00,2,Benito Soliven San Mariano           ,,remarks municipality split,67,Benito Soliven San Mariano           
isabela_2.xlsx,MCRA,Isabela,II,San Mariano,2027,MCRA,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,,Provision of Biologics,Provision of Biologics,Provision of Biologics_boxes,,No direct indicator keyword match; grouped by extracted activity and unit.,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Provision of Biologics,MCRA,Provision of Biologics,boxes,150.00,30.00,300.00,60.00,2,Benito Soliven San Mariano           ,,remarks municipality split,67,Benito Soliven San Mariano           
isabela_2.xlsx,MCRA,Isabela,II,Benito Soliven,2027,MCRA,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,,Seeds and planting materials distributed,Seeds/seedlings/planting materials distributed,Seeds and planting materials distributed,,"Matched activity/unit terms: PACK, SEED",Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Provision of Assorted vegetable seeds,MCRA,Provision of Assorted vegetable seeds,packs,250.00,75.00,500.00,150.00,2,Benito Soliven Reina Mercedes           ,,remarks municipality split,68,Benito Soliven Reina Mercedes           
isabela_2.xlsx,MCRA,Isabela,II,Reina Mercedes,2027,MCRA,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,,Seeds and planting materials distributed,Seeds/seedlings/planting materials distributed,Seeds and planting materials distributed,,"Matched activity/unit terms: PACK, SEED",Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Provision of Assorted vegetable seeds,MCRA,Provision of Assorted vegetable seeds,packs,250.00,75.00,500.00,150.00,2,Benito Soliven Reina Mercedes           ,,remarks municipality split,68,Benito Soliven Reina Mercedes           
isabela_2.xlsx,MCRA,Isabela,II,Benito Soliven,2027,MCRA,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,PSS002,Animals distributed,Livestock/poultry distributed,Animals distributed by type,,"Matched activity/unit terms: HEAD, SWINE",Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Provision of Swine,MCRA,Provision of Swine,heads,15.00,150.00,30.00,300.00,2,Benito Soliven Reina Mercedes           ,,remarks municipality split,69,Benito Soliven Reina Mercedes           
